1.620699706585449462e+02,6.992409552369932157e+01,1.707761796897962938e+02,9.274615856355370624e+01,5.339367813721413114e+00,5.105626627048153843e+00,1.377231808482929125e+02,1.807345712425806141e+02,9.291444659338358392e+00,4.014713014615839626e+00,5.087506130431807883e+00,1.971392611370709202e+00,2.732699218142097379e+02,1.554055576756361745e+00,6.209749912390176263e+01,2.186507262315715749e+01,1.223133536812845534e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.550288324504874140e+02,6.189832264639419890e+01,2.130718231956554405e+02,7.829303992748295116e+01,7.143118765616325305e+00,5.538295543597123505e+00,1.571077564498774279e+02,1.861292452554655483e+02,9.503384175569372871e+00,2.559815656623915192e+00,3.836135359106702225e+00,1.294495547237060951e+00,2.878261819173714571e+02,1.395821323438555916e+00,5.134935804511583513e+01,1.396738792686785047e+01,2.180849696192137088e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.690972003695884780e+02,4.690824326147617285e+01,1.547099292427317323e+02,7.589506983468396584e+01,4.660561331977562283e+00,4.209867001058193559e+00,1.333869149315614209e+02,2.678364078745292431e+02,4.637768367866772046e+00,1.592886455525518885e+00,4.707277055080334449e+00,3.504287570582005351e-01,4.420346590093474219e+02,2.098927198762207791e+00,1.085357459193951399e+02,2.517272777762033797e+01,2.029383507225874439e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.638625788440755855e+02,7.094826506430642610e+01,1.494979359961565990e+02,7.707957345444467023e+01,4.965344208346250454e+00,5.187899107931674081e+00,1.449385191034831450e+02,1.874417578729614604e+02,6.123158562261007631e+00,3.477146198201381377e+00,6.388174076198795959e+00,2.135816596838532533e+00,3.759639944691876963e+02,1.319715213530594511e+00,7.784960002380523747e+01,1.712308888494898085e+01,1.425623857001073702e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.531549334110532357e+02,8.046831118612615796e+01,1.303776760372718684e+02,8.772670701214764222e+01,5.325203388016033657e+00,4.974839531197471132e+00,1.381809336607902026e+02,2.883369729190799262e+02,4.845784442342415232e+00,3.852333240617622501e+00,5.939747344977991617e+00,6.916199656955001052e-01,3.918450479003112719e+02,1.945410118282077550e+00,7.564794635188826533e+01,2.914120041182367515e+01,8.699752612934545937e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.567420016263523337e+02,5.723414910329049832e+01,1.537966864650618106e+02,8.170008530466149921e+01,4.445786515075706546e+00,4.125682699025118083e+00,1.262978961485543863e+02,2.073937494134468977e+02,5.457373990210244052e+00,3.255560522636200549e+00,5.671481991317278926e+00,4.978765393897405245e-01,2.813432040038425725e+02,2.680095806201336917e+00,7.572011929444101952e+01,2.140668349642471568e+01,9.477033679300971514e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.540109960319607012e+02,5.426878924976375629e+01,1.280323770838351720e+02,9.028748474738480922e+01,5.808541753258102958e+00,4.564937560312375631e+00,1.521185431084653317e+02,1.815452693965654021e+02,4.746134317847167772e+00,2.592728788988253097e+00,4.983363062051292758e+00,5.584280400112255904e-01,3.198105322383856333e+02,1.976024375430505575e+00,8.525001732586149217e+01,2.727479476731298291e+01,1.819576648994291546e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.642652831439319243e+02,8.853995522555517539e+01,1.405301757122113315e+02,7.952311683675662835e+01,6.348467155761091441e+00,4.504382335537549409e+00,1.315294728309298193e+02,2.256240043439090073e+02,5.291350494842945729e+00,5.249008025113207410e+00,7.268020076979441413e+00,5.751874421916268965e+00,3.045243653661786425e+02,1.385974370425119284e+00,8.928722674202143139e+01,2.867217493200998746e+01,1.467313761906299696e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.659530868723303456e+02,6.646652260283343594e+01,9.383511254544387725e+01,8.394442303117261872e+01,8.705159204470488632e+00,5.537165434740208170e+00,1.528307765227372101e+02,2.219986485887881145e+02,4.655132861375567366e+00,3.019308793369285038e+00,5.326815761790928860e+00,1.089473783753948766e+00,4.828555044346894647e+02,1.263293005105254663e+00,8.717756703495416559e+01,1.917542141690980628e+01,1.903822759569094103e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.537336130226835849e+02,6.675280225447225746e+01,1.527244836788273687e+02,7.516638452641804236e+01,7.787768245913067489e+00,4.428229055635146239e+00,1.322085361655991846e+02,1.762301935572712637e+02,5.634469536938000012e+00,3.254638271412739314e+00,5.257382132921661899e+00,1.297511055925506973e+00,3.610204963195352548e+02,1.549165075725612128e+00,6.186940111519515284e+01,2.252101405475071516e+01,1.562898020996645698e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.621938487051990023e+02,5.890613321155135651e+01,1.239686944878428392e+02,8.210033707398154945e+01,5.135066516530520708e+00,5.432851479860826061e+00,1.572922882853233659e+02,1.704992653406637828e+02,4.868767655436738728e+00,3.168435604782788850e+00,5.268317748896603980e+00,6.135257638770035271e-01,3.448073397976804699e+02,1.967146591943331080e+00,7.951559942854756002e+01,2.976096278987977684e+01,1.240274155232030751e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.602430251367914025e+02,7.055243257504898224e+01,1.863342724052734241e+02,1.287722637175911302e+02,4.238944049297738381e+00,4.878477097189755973e+00,1.294295830634104618e+02,1.474840151487235573e+02,5.655384244199200161e+00,2.308309198438579291e+00,5.264048907777821640e+00,7.163220627899334891e-01,3.030079145936292662e+02,2.044520954956950742e+00,8.755125945070400917e+01,2.984085836563049554e+01,1.861506880370115624e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.652934647741103333e+02,7.123523031972253250e+01,1.247003842932482200e+02,1.020064761595648406e+02,8.141754322218842432e+00,4.532095663743743508e+00,1.257607996245735364e+02,2.599352745516098935e+02,4.181980353306373743e+00,2.136248453339271158e+00,3.764330912668473417e+00,1.417056933928255935e+00,3.227685269361543874e+02,1.460642490280787076e+00,6.407176035314806484e+01,2.446661819224732071e+01,1.204629911572077638e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.543078284502649637e+02,7.388503132683298702e+01,1.570319424472605760e+02,8.547403745657983620e+01,9.043105822624848855e+00,4.372687519532069800e+00,1.289364120508238329e+02,1.839611690828633073e+02,7.504471363001285589e+00,2.189326208127899243e+00,3.640664900856666719e+00,2.789963722162055237e+00,2.426756638339777510e+02,1.324809491208332579e+00,7.778019348062184690e+01,1.829709960637237032e+01,1.909967770658663255e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.696178161858887279e+02,5.353928247345726277e+01,9.526230115495471296e+01,7.531561091751905224e+01,5.452638522040595070e+00,4.554464248714417351e+00,1.489401942749766192e+02,2.631683116786994105e+02,7.419432419167599768e+00,2.620663854626411382e+00,4.067606369739293015e+00,3.457961883851665252e+00,2.113618056111847068e+02,1.202659610165623505e+00,7.509318533480011126e+01,1.221118913939478112e+01,9.636583749756974626e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.552486682521306136e+02,5.304520426934185195e+01,1.553043137966115523e+02,8.663192646227707883e+01,8.690215212272983436e+00,4.850315179251453834e+00,1.400169791425736321e+02,3.214287143182310729e+02,5.871005731164347985e+00,2.695978705045926738e+00,4.657792169912331914e+00,4.126078903340375525e+00,3.210401292939221207e+02,1.281853147253746439e+00,5.716524878025956014e+01,1.792056942578300038e+01,1.303218628769982246e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.623080157030184125e+02,8.623474120643885499e+01,1.688204539472160945e+02,9.991509586700227885e+01,8.842783041821345336e+00,5.347906042657156078e+00,1.444893684073163911e+02,2.441573705145859776e+02,1.025254362671134700e+01,4.128214333039891493e+00,7.118860584387158852e+00,2.877776790574543497e+00,3.909511217248239632e+02,1.700583209824542585e+00,7.411494832745695760e+01,2.126443501473670494e+01,7.373542401153919457e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.471151720303122090e+02,4.283109802413791556e+01,1.204036585952797225e+02,8.980785250244937856e+01,5.527741045477962523e+00,3.751143792364875384e+00,1.204014905369498933e+02,2.956738443565993748e+02,5.941152131264800573e+00,2.889885439065029260e+00,4.644745340313504833e+00,1.655610676761228195e+00,3.988361395697001512e+02,9.901708834326600206e-01,1.073113217082024278e+02,1.609382024373512365e+01,9.562439067998209197e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.509783475557137820e+02,6.012491744421598838e+01,1.889587398902868927e+02,1.107186101921708001e+02,6.032694435361289464e+00,4.166380249344417308e+00,1.096260504562338411e+02,2.099670049077149372e+02,8.968006770854696441e+00,3.074832948184248238e+00,5.460496390587053384e+00,1.110951569704770048e+00,4.046699999796136922e+02,1.239936617878001135e+00,1.037185877180632474e+02,1.587813568252184737e+01,1.963919520941060171e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.446352316656469554e+02,6.043498875813263282e+01,1.762036120729675019e+02,8.893961519560562579e+01,5.275297862458369735e+00,4.444711419958301768e+00,1.357637184842158433e+02,1.557474164545893700e+02,5.336506973426780931e+00,3.772971478754810981e+00,5.821676861086459098e+00,2.098976769435002776e+00,2.863584614480912478e+02,1.148375376807729609e+00,4.625926593481586480e+01,1.797310100473890060e+01,1.619509345501651865e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.659982294667152587e+02,9.309679711830602855e+01,1.672785590757493139e+02,9.386045726941881640e+01,6.404920339569268428e+00,4.274835844215436609e+00,1.273711673729260099e+02,2.294224535667925693e+02,7.878603350277280981e+00,3.817678667515240321e+00,5.122199838312335274e+00,4.488167157341219848e+00,4.397255056177349957e+02,1.427443336609701907e+00,5.260420640900610323e+01,2.350134132601722925e+01,1.121242896907150666e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.574453608605580257e+02,7.017920811160627181e+01,1.461192692946625868e+02,9.481045157329492667e+01,5.899019891566237739e+00,5.079513707471035033e+00,1.539466353453579757e+02,3.143978349603628430e+02,5.760789112431024428e+00,3.594019393136358875e+00,5.948757877799617511e+00,1.757953484207197548e+00,3.902251840917272716e+02,1.388967642796722135e+00,8.718783672296531506e+01,2.038934047256060111e+01,1.994370574726379886e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.543567538524038980e+02,4.708007162740498330e+01,1.636859057920962925e+02,9.165621731931707927e+01,4.999377828175992633e+00,4.661893297820999038e+00,1.388685614619457454e+02,1.897694553766330898e+02,4.823514907136398300e+00,3.977073643797982339e+00,6.807743031429885683e+00,1.023792892340710914e+00,3.089106841172028339e+02,2.312596258022830753e+00,5.928964106125078359e+01,2.809248421235406923e+01,2.576378916405479913e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.388673489600091955e+02,5.133246358408044330e+01,1.827631631670804495e+02,8.999572385286118958e+01,6.116024312707811994e+00,4.276316151281958966e+00,1.255200200041448113e+02,2.057891346998969766e+02,4.130721646793884538e+00,2.552133220113840029e+00,5.322010515378715390e+00,5.431883776974634204e-01,2.670455024509477653e+02,1.881118810767175242e+00,6.410525091970167466e+01,2.469602445522314582e+01,1.768021802299844936e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.555936677399006101e+02,7.358280870080771763e+01,1.784655042980818962e+02,7.485757106821186824e+01,7.089813865955273187e+00,4.720360585565227751e+00,1.330680673722095548e+02,2.089663448487381174e+02,6.046648075379550846e+00,3.797824610157781944e+00,6.227674665010460409e+00,1.594420712867974155e+00,3.805943105014345065e+02,1.297271536992094187e+00,3.290024183512714018e+01,2.183869897991152698e+01,1.341878695281483225e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.487067018231449822e+02,5.053517892488947894e+01,1.486661286792726173e+02,8.694461675164063763e+01,3.106715305774061964e+00,4.305533407186456607e+00,1.310161482662348362e+02,2.636888499676629181e+02,5.619575948738905424e+00,2.477974615743177900e+00,5.022080758768666442e+00,1.057619143907070791e+00,2.865523763610310652e+02,1.925202816556501828e+00,7.078319520564733125e+01,2.526727939770535869e+01,1.281581967592619264e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.643890215507898915e+02,6.766059426901018981e+01,1.209724484682286914e+02,8.553312488134989167e+01,4.508582834774070847e+00,4.315427454042036537e+00,1.324796082172985621e+02,1.708013844933402083e+02,6.834715769484032144e+00,3.305931854049680485e+00,6.264516191805105549e+00,1.621407370949347060e+00,3.381641929715665356e+02,1.460275440251836976e+00,7.255849108722883045e+01,2.002989533124382149e+01,1.091656031233032564e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.596762225531740569e+02,7.978052461235796500e+01,2.020818973150743716e+02,1.030077792707241144e+02,7.970275312297648185e+00,4.892983236825561910e+00,1.494737972142648630e+02,2.109428840013273714e+02,5.246524573865844587e+00,3.970935983562841276e+00,5.805914648567022773e+00,2.410164467924583498e+00,3.512891724645822364e+02,1.460621409856779129e+00,6.827251471658351534e+01,1.773036849596250519e+01,1.373495345810703583e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.690186611157417929e+02,9.108063218102518022e+01,1.464207658689354616e+02,8.896401195076370527e+01,5.778029366496971519e+00,5.021305720909476022e+00,1.645807354219039951e+02,1.516652162315695591e+02,5.866148362888718104e+00,2.581503937467726217e+00,4.456300489258170572e+00,2.049949503272924023e+00,3.648288959484716543e+02,1.351518407846064695e+00,9.234306266068273317e+01,2.712489936293325954e+01,1.439231334532166962e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.655321692339282720e+02,9.066456709195193753e+01,1.250899390349569700e+02,9.719194655886140310e+01,8.086279644375990117e+00,4.494581936173014824e+00,1.280707752303871985e+02,1.834840497612761112e+02,5.856760004782197271e+00,2.224028291545359970e+00,4.420076042315974618e+00,1.054659299949610274e+00,4.104041179800987038e+02,1.614371911776771196e+00,5.433297117559527578e+01,2.369349296810313632e+01,1.016202632419314433e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.685090968178118942e+02,7.288845658801258764e+01,1.074022765036146012e+02,7.197102106960862500e+01,5.633157925458490922e+00,5.857383510635459700e+00,1.536294593915849305e+02,1.448042339415381718e+02,6.132300623020302766e+00,2.402303042853294990e+00,3.878598749403447954e+00,7.907749010351904362e-01,3.465635963816909566e+02,9.929245283570141689e-01,8.829845104262183497e+01,1.671922125929638270e+01,1.891586090187268354e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.452928823893740855e+02,5.727497263977433306e+01,1.463859783015747098e+02,7.244964666161362743e+01,5.158828148308903572e+00,4.377807598746082718e+00,1.118494293441776790e+02,2.136834066589527765e+02,7.537693950085160743e+00,3.153436045205625149e+00,4.392785900236210850e+00,1.477388629040486512e+00,2.895860139269357774e+02,1.211999245200218844e+00,7.199694528156220485e+01,1.139101558128415626e+01,1.674318113730575419e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.624532108787053915e+02,7.433193547317884509e+01,1.453060776237778100e+02,6.830287623561744681e+01,6.772798605735038002e+00,5.097734755286545294e+00,1.499768668617933542e+02,1.941568784170790707e+02,5.691544134276778522e+00,3.578993757010448640e+00,5.979142808292830402e+00,1.006287749856688674e+00,3.292381738286545669e+02,1.188840169482940912e+00,8.630978864442231213e+01,1.809307970944592725e+01,1.631497641592485692e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.511875052281011449e+02,6.937287423042398871e+01,1.596287474390353509e+02,7.573230804162571417e+01,5.743991862991574493e+00,4.442244689177043959e+00,1.325286648743291948e+02,2.587975260450992891e+02,6.023450455206116771e+00,3.113226372579070755e+00,6.104348778168860790e+00,1.100539077543358557e+00,3.213042267150681823e+02,1.391484163656181883e+00,7.549525442170859435e+01,1.791601287018118427e+01,1.759457970796720616e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.665001204956686252e+02,6.327224816774706539e+01,1.189730599112220233e+02,8.302326750274229994e+01,3.406675576556783103e+00,5.050064724231478230e+00,1.475946051627483655e+02,1.646588484403966390e+02,4.432045370390963690e+00,1.897885178879221035e+00,3.726774949880694798e+00,4.206792146178039982e-01,3.424603254612720775e+02,1.869931205919615147e+00,9.442149754313852839e+01,2.310172818005924356e+01,1.014641925838770931e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.576296149540947340e+02,6.375737887000408222e+01,1.652914609977292173e+02,6.901910686984420806e+01,4.272459297657134947e+00,4.185886981029728560e+00,1.231410780549703361e+02,2.160233011864228558e+02,5.142860203208988956e+00,2.462328250381689010e+00,4.762846842022272931e+00,1.082028857849570258e+00,3.245683652273191342e+02,1.330319458409647604e+00,7.372693323819942179e+01,1.915501954088040293e+01,1.256482110886393855e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.609485046334253298e+02,6.334797238310398626e+01,1.382477417071736170e+02,7.877873163741921303e+01,4.778326742420554218e+00,4.484348855212171969e+00,1.354740980759543447e+02,2.540057007466578796e+02,5.000328151917511121e+00,3.962148603153935689e+00,7.178674414307906204e+00,1.736481745457604919e+00,4.908159629119780902e+02,1.358574666102587702e+00,1.150474238890921583e+02,1.452235854371954815e+01,1.245920476164235069e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.560867324619985084e+02,5.391416980299536021e+01,1.107729437224347464e+02,8.932701104540176118e+01,7.500960797318528606e+00,5.100743154914280098e+00,1.485942420601666356e+02,1.776173128236194430e+02,6.167394555241810572e+00,3.366512061036844194e+00,5.839001063286775484e+00,9.733453313969325782e-01,2.866190238558606893e+02,1.448517675445146313e+00,8.041796374102513312e+01,2.002702310098480254e+01,9.727859804946525912e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.602273147545679421e+02,7.554030670248536694e+01,1.492053037542981428e+02,1.006008325472328409e+02,5.928768902426850396e+00,4.506719273495948919e+00,1.401830763203444405e+02,1.270486347080741183e+02,6.642070698101917969e+00,3.836747034227696140e+00,5.789170190768129665e+00,1.491128197428407853e+00,4.123805842713528591e+02,1.184241884923691090e+00,8.305168840820053333e+01,2.013635288858591110e+01,1.159147464261835836e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.718699098857679530e+02,6.427476936628777082e+01,1.014986825944820339e+02,7.745241554428901054e+01,5.123450246809788666e+00,4.243827070851549976e+00,1.250214146606586780e+02,1.690059723581738353e+02,5.008239694932024477e+00,3.575715650515978616e+00,5.730081433621311504e+00,6.161807589757235526e-01,3.077796249867153620e+02,1.410211931926922402e+00,8.476004287109809354e+01,1.711922825388561265e+01,9.392022148217474609e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.517091925396046577e+02,6.354963190342959933e+01,1.589441409575293278e+02,8.845016656360871821e+01,8.745697488259875030e+00,5.246730107958225808e+00,1.382927729596816278e+02,2.761818758440247166e+02,9.491800267590553730e+00,4.028247561769088492e+00,6.058106028831621970e+00,9.064811860100252527e-01,2.432024168740600771e+02,1.773883909984339535e+00,6.355759290287237917e+01,1.559294861934573717e+01,1.857055974821193089e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.638455503894842025e+02,6.528284349381908669e+01,1.706452008046134949e+02,7.334287941164404856e+01,5.239125511427753068e+00,4.792126893067923277e+00,1.495890506857806770e+02,1.263490024189393779e+02,5.386370246762620440e+00,4.041260845994146145e+00,6.602091131367536114e+00,1.095618297086750070e+00,4.496758580283978972e+02,2.060668363755048915e+00,1.013676083290074104e+02,1.625119621268075676e+01,1.151260285789528481e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.435633634411301500e+02,5.495181229924987321e+01,1.206695382803881387e+02,7.663264830589382370e+01,5.508561218475604093e+00,4.477213333313290633e+00,1.275705322511369957e+02,2.279256973087226754e+02,5.406794358334064299e+00,4.084137010999794093e+00,6.971961379115513502e+00,1.187445037285877136e+00,3.068426471804726816e+02,1.303276383566911445e+00,6.802396016831666259e+01,2.426113264754889443e+01,1.316560389240012086e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.621390674003947083e+02,6.524147420801865849e+01,1.579058729905613063e+02,7.501477275485986240e+01,6.062293996427866816e+00,4.664606136091915545e+00,1.358221650789790260e+02,1.819279599471637425e+02,4.499801683309498479e+00,2.656023219011244940e+00,5.032341842845755586e+00,8.086930503466008835e-01,4.161717327130844524e+02,1.941026978534894809e+00,9.468893381515823648e+01,1.988853405538836938e+01,1.701333200853019889e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.795481785056529702e+02,8.761833283132196470e+01,1.431929452724278349e+02,9.561349574149181763e+01,4.575209734196764799e+00,4.586724144030328354e+00,1.335128757591477324e+02,1.615492033147787083e+02,6.111931748371776330e+00,3.206751162704880365e+00,5.438326752986344381e+00,1.305928007145332970e+00,4.158788122417618069e+02,1.359857992137023963e+00,6.916333433008814779e+01,2.871409316756398766e+01,1.641641785035620060e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.552385456692683761e+02,6.381547595098176373e+01,1.388275260324637372e+02,9.478885002150038019e+01,8.403441573642382423e+00,3.955360382346121639e+00,1.264062578612531240e+02,2.029415867516305809e+02,5.785711996022511627e+00,5.011129348018048546e+00,7.615364943266350828e+00,3.562707178959344301e+00,3.301093171669772346e+02,1.322958028412368758e+00,4.010409014147562345e+01,2.887918034205295470e+01,1.326550609917425305e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.728048938174123066e+02,8.690790567391559307e+01,1.406854856341886659e+02,9.684487491413301541e+01,5.149986512889585200e+00,4.222520491718370295e+00,1.339349507795461989e+02,1.645853797123503739e+02,5.464968894555251921e+00,3.490243793589833388e+00,5.780324676322678101e+00,1.013085616877226869e+00,3.928155075601297312e+02,1.400186243107302220e+00,7.221406326137204701e+01,1.873084058253113326e+01,1.155102547415292413e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.712652509300395707e+02,6.942661288646165474e+01,1.513970790518850720e+02,9.146027789957004472e+01,6.682982934655013807e+00,4.909779473454801924e+00,1.461894317473576166e+02,1.675101364359321678e+02,5.920542100550354903e+00,3.000553083510323127e+00,5.283658815448806223e+00,1.242982128620568671e+00,3.228870223753949631e+02,1.277362923903690328e+00,9.222750614684528614e+01,1.423264323353500593e+01,1.015734345779283387e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.476857343506931386e+02,5.580279941785485676e+01,2.120977634444907380e+02,9.157331908215664384e+01,8.747977326211902493e+00,5.364762534286452222e+00,1.574209113707981373e+02,1.959647878305922859e+02,7.373613492828964056e+00,2.642796296313641324e+00,5.839827143232242612e+00,1.288703945227027026e+00,2.739000209987172525e+02,1.812466135549105850e+00,5.026982002591475407e+01,2.997640565505849963e+01,3.067717938639087905e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.628000614263474972e+02,5.816277883647527602e+01,1.505938810834796300e+02,7.460747056070141525e+01,9.293952842874581677e+00,4.933423661780143021e+00,1.508158176101957508e+02,2.910219910524452303e+02,5.005737948126635750e+00,3.588643582310177660e+00,6.180613496444798294e+00,7.501985327747084931e-01,2.893828776200008406e+02,1.808763082880574080e+00,7.628812957761044800e+01,2.815529532266015167e+01,1.843897070656466042e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.507414039825152372e+02,7.320861001087624231e+01,1.328643769176511000e+02,8.455989088910271789e+01,6.067270920098614795e+00,5.360614444684520308e+00,1.484337201986866148e+02,2.124252301775192393e+02,6.159243005805940641e+00,2.937540013828129126e+00,4.937560674452050158e+00,9.016136206615114057e-01,2.459070078837909819e+02,1.217668299583178904e+00,6.390637328493657776e+01,2.665730726767075254e+01,1.249730342027178764e+01,0.000000000000000000e+00,0.000000000000000000e+00
