1.372108330609098061e+02,6.168152847780694970e+01,1.998721299652102630e+02,6.829835584359062750e+01,2.035900963813354565e+02,7.149738135882232370e+01,8.727270145796860845e+01,8.177240314735810145e+00,4.343255161418376531e+00,1.314527214448464179e+02,2.625577896314262603e+02,5.849473247260157827e+00,3.132790671990683951e+00,5.925760477227592915e+00,1.201259161647603380e+00,2.531055153042701420e+02,1.831722503375429190e+00,5.999592802347211773e+01,1.937910245533750242e+01,1.401348626498790573e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.514457329255143350e+02,5.758780305569909785e+01,1.563282031664872989e+02,9.008510237087541839e+01,1.560059908100311077e+02,9.292622040202104472e+01,7.773945136298256386e+01,6.552090760707266703e+00,4.501415136947519713e+00,1.402595294687247076e+02,1.704334495407989607e+02,5.299884626966819390e+00,3.748004427866434618e+00,6.302421726986963790e+00,2.114212721308313725e+00,3.147525535010602198e+02,1.516056798224019841e+00,6.422245994023201376e+01,2.702045732614725182e+01,1.519383821529599921e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.708671535196874061e+02,6.271198402317824616e+01,1.379737269694190331e+02,8.542145606132517344e+01,1.411742926935129105e+02,8.729833758984115377e+01,7.661275061747453208e+01,8.707271203878713450e+00,5.265006223294879995e+00,1.536424037710976620e+02,2.425315846317319313e+02,4.891439095341945098e+00,3.354540307275414079e+00,5.510490132538647501e+00,2.026268332637995773e+00,2.892199659322219532e+02,1.382312294492720861e+00,8.823165853536048076e+01,2.977031847688971311e+01,8.262894258441804141e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.657211760423345197e+02,6.583374338439963935e+01,1.268568080968023821e+02,7.863723392229736930e+01,1.311858302973331263e+02,8.035666530229755722e+01,8.360935376444793121e+01,4.267873618877914943e+00,4.444421798148684211e+00,1.441757235369425985e+02,1.533574692517926223e+02,5.443726401575887941e+00,2.917110635465077095e+00,5.517708755871787218e+00,5.511311640906404463e-01,3.478446874333030792e+02,2.113536905652305897e+00,6.680270021187632778e+01,2.087365328243701867e+01,1.652858245470351051e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.634881922657235975e+02,5.399648025908622628e+01,1.102975452487283121e+02,6.525610121788012918e+01,1.120551482043923244e+02,6.454934772760769590e+01,7.262305797865748502e+01,5.595714148995305948e+00,4.597262266738066927e+00,1.367098178939541526e+02,1.643202943858890421e+02,5.173032491157481871e+00,3.415489291273233974e+00,6.099073968425915204e+00,1.110049739854557904e+00,2.688165785939744410e+02,2.212628005991851943e+00,1.000031568283334451e+02,1.939454497633781926e+01,1.566364244792178795e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.561426218009890476e+02,6.221970639103900425e+01,1.149992239757404775e+02,5.757458111448708848e+01,1.128688767275527454e+02,6.029050183012601849e+01,1.054516218079099161e+02,6.757909658015181620e+00,4.170694071591367624e+00,1.263164335677339380e+02,1.897620546388802723e+02,8.860577605893670494e+00,2.253936892825090688e+00,4.317788398042035070e+00,8.320439815359116364e-01,2.455285508015139726e+02,1.288236384364949139e+00,8.905449328376579388e+01,2.304364534668781062e+01,1.456449715628485642e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.573071991783154999e+02,6.256813023372684768e+01,1.350617466632357662e+02,6.917941538090968834e+01,1.379246998199722043e+02,7.474342884784613261e+01,7.956671212193820963e+01,4.976292765239026750e+00,4.310693904513733798e+00,1.408827171228237489e+02,1.605071393247332594e+02,5.423454715830961170e+00,3.623942267047386423e+00,6.014211727838338462e+00,1.187897528593295560e+00,2.665396445609267175e+02,1.422365203290064439e+00,8.366589810595634447e+01,2.960149646574494753e+01,1.426173841441329593e+01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.558010436995090799e+02,6.473146442498874364e+01,1.060559742162748620e+02,6.321804396855333152e+01,1.075540157436634843e+02,6.510656295640093560e+01,7.493481269566933634e+01,4.019244748780707255e+00,4.622028000152444527e+00,1.390711760707976907e+02,1.534905011217893787e+02,5.492882463249894265e+00,1.664397903623601849e+00,3.508092776766921439e+00,4.572853599517154866e-01,3.536029666684241306e+02,1.627460453611615288e+00,7.773489118904213058e+01,1.483949705751074077e+01,2.269578399490991316e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.501216901996841671e+02,5.983498889479973570e+01,1.234056414577983105e+02,6.055895633077938101e+01,1.266147313448245200e+02,6.299169427086737016e+01,7.131915747644801229e+01,6.109216799870524461e+00,3.746568466958346555e+00,1.305664123320010503e+02,1.490577856890076873e+02,7.499609910511631838e+00,2.518008571128408590e+00,4.256340806261015075e+00,6.747495039495088331e-01,3.152473382529718720e+02,1.673947698134012452e+00,4.412023722210619781e+01,2.055436550510250271e+01,1.223308572601089494e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.607310589380592489e+02,6.168760133233613629e+01,1.208609316742712281e+02,7.708377260640384065e+01,1.219271004215341208e+02,8.160085726781528592e+01,8.396177828603981652e+01,5.599953658454736249e+00,4.951829375390514265e+00,1.378598712741748500e+02,2.576504810544729480e+02,6.701437366314491939e+00,3.436223629055694229e+00,5.969269242653078678e+00,2.581399878546184468e+00,2.326237658760456384e+02,2.000273259119006664e+00,7.851251203656984501e+01,2.653996407367191779e+01,1.858077648424938744e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.623256732621600804e+02,6.691010009773874856e+01,1.563766985219277785e+02,8.346419695285757712e+01,1.606911182302219743e+02,8.767132746558679912e+01,9.651284130100899006e+01,4.465150453353458282e+00,5.627971100355081191e+00,1.572668040762883663e+02,1.908127741488934817e+02,6.521935591049185632e+00,3.616678352047545619e+00,5.996898723586777891e+00,2.071148491367421851e+00,3.587755942643552203e+02,1.248710287417805542e+00,7.545345250607623200e+01,1.737084816254209230e+01,1.219199198092423053e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.500872424338853648e+02,6.808851840045493020e+01,1.248010359125948838e+02,6.956055403554763927e+01,1.206819430298487248e+02,7.122790182178384555e+01,8.026730629839289577e+01,8.059575844144450940e+00,4.880484124812923596e+00,1.572920094784259391e+02,1.957287898506758097e+02,1.057018240706059586e+01,3.453651334602491296e+00,5.746313189039468305e+00,3.134421015125040899e+00,2.226268244677451094e+02,1.073165695852048129e+00,7.666370513714160495e+01,2.634941798130903123e+00,8.955421824513923212e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.552585308396423045e+02,6.627795937099364210e+01,1.891385168796402922e+02,8.021898136385790679e+01,1.889640801080220172e+02,8.114571906423304881e+01,7.568026040216510353e+01,5.496638454165646337e+00,4.413804754455284751e+00,1.389621927819634379e+02,2.079652067736586787e+02,4.732721726081718927e+00,3.948500936271968520e+00,6.361511172468237163e+00,2.432249336985679022e+00,2.370306569610969518e+02,1.270462598704375612e+00,6.322408072175307581e+01,1.783554843621049457e+01,1.463093116539399041e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.599999837840392161e+02,5.659554945852163854e+01,1.964674874244176408e+02,9.479672878882706755e+01,1.991002845376380606e+02,9.805154689541328139e+01,7.684379776970840226e+01,3.784699944080808898e+00,5.122342900815495703e+00,1.551667545120557747e+02,1.792516148716896396e+02,5.832820187431761561e+00,2.246592114155451014e+00,4.363878190961110626e+00,1.092836188661472585e+00,3.374227186067017215e+02,1.743111388314391386e+00,8.598131467312262544e+01,2.602171803475072664e+01,1.610219932740806570e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.546482485159533553e+02,5.581370823170950501e+01,1.524325646359806967e+02,6.229869742697934498e+01,1.545239765509942629e+02,6.438517927740986124e+01,8.254628011678923372e+01,7.297167758327209874e+00,4.811609264248708051e+00,1.357361962051951139e+02,2.658120947742946782e+02,5.134085863453311305e+00,3.841524899001825588e+00,7.086634353861377633e+00,8.709240347980847785e-01,2.710904794837671261e+02,1.903145345598719729e+00,5.502385076006059705e+01,1.919815532500079058e+01,1.804322473587357578e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.569925541791780859e+02,5.789282531048693414e+01,1.193262911013817700e+02,8.475265939340584964e+01,1.269538624388546566e+02,8.826150569231954535e+01,1.001966584270091403e+02,5.240625998782122430e+00,5.259666440061905313e+00,1.494173272531450607e+02,2.022186359344946709e+02,5.667932592975926553e+00,3.499973113522063084e+00,6.229851667727940523e+00,1.128837843426988785e+00,4.012906100731366905e+02,1.196016982935646400e+00,7.103683038026055385e+01,2.322059499243631464e+01,2.575528676455078880e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.444270185489928622e+02,5.194904344374214133e+01,1.793465086491601710e+02,6.804965145438004015e+01,1.829582877572851203e+02,6.797068520213616694e+01,8.075947471768432706e+01,1.072568562701029116e+01,4.252130141240352934e+00,1.402004304716012371e+02,2.812042054766919819e+02,7.147601440559695263e+00,3.104282216688175389e+00,5.189957330897073895e+00,1.344600591532721934e+00,3.260826342866131426e+02,1.562956318538257339e+00,7.033316841379674145e+01,2.146861923403990957e+01,1.112994795185590036e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.728107141605821937e+02,5.808558000137746546e+01,8.582167420846116102e+01,6.189716809409478060e+01,8.676627542895766965e+01,6.683773700298226572e+01,8.053140472848718900e+01,6.088994709136057004e+00,4.197403269084592381e+00,1.361953244915188748e+02,1.610062472599508396e+02,6.338840922923174581e+00,3.493715808536704603e+00,5.117937471131082106e+00,2.112095955324167829e+00,1.929278567582901189e+02,9.399197250369091261e-01,7.079454018749834177e+01,1.133870164566711125e+01,2.275043471525470196e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.463287455243348916e+02,5.301702232557158823e+01,1.697906428243480548e+02,9.379119393726638521e+01,1.711072428348766721e+02,9.677682071642234973e+01,8.735379522563088983e+01,5.710081706811740432e+00,4.380269056467188449e+00,1.338598425282102653e+02,1.910010122211958503e+02,5.708303680888263010e+00,2.763910369168113945e+00,4.912903342305257048e+00,8.114314936381279431e-01,2.501456659113647447e+02,1.607482797780404926e+00,8.126129099199604866e+01,1.586605250135850476e+01,1.185086976374110534e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.643223447743043266e+02,6.094416064489296758e+01,1.307214716341082692e+02,8.811386470228347889e+01,1.314887005887524651e+02,9.026914768354365037e+01,7.194876474156568236e+01,1.153401690095571475e+01,5.593313782105743037e+00,1.508764924345150007e+02,2.259806089454446294e+02,6.620306921875828365e+00,2.603972182535362556e+00,4.459129041128028881e+00,1.349346739008844720e+00,1.824257690573388970e+02,1.200815196288422815e+00,5.750152669147153972e+01,1.749600484924840416e+01,2.008752713224862063e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.638224934085162943e+02,5.896826004731465076e+01,1.219471073934437300e+02,7.177053686034423663e+01,1.249140641597772543e+02,7.451337949455236753e+01,7.541506579378466313e+01,4.148671712265175060e+00,4.821895963252149642e+00,1.428006881861561226e+02,1.735379304788309867e+02,5.468071421312124869e+00,3.627929879652651124e+00,5.548620897811655794e+00,5.543447209284924071e-01,2.348068301650064598e+02,1.827710837080285922e+00,7.478503509090383261e+01,2.905886994742465035e+01,1.717394255076308340e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.327344495194982414e+02,4.931758347521922303e+01,1.762010469001859860e+02,9.548906972580974184e+01,1.761050771248337696e+02,9.813175111279797136e+01,7.828362166685641910e+01,7.656922581266580430e+00,5.007939963672018990e+00,1.455230736024773819e+02,3.185687831705760118e+02,6.059455533696216811e+00,4.714839553571607667e+00,7.986262473272280005e+00,1.487148254034670103e+00,3.280822029532303077e+02,1.807341047041413962e+00,5.406557801020295528e+01,1.815864968236274279e+01,1.072729780096765850e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.586751744960711505e+02,6.041389026507187054e+01,1.644528227146143422e+02,5.045222995914981823e+01,1.670621649844974286e+02,5.379797195859264747e+01,8.358435025487445102e+01,5.420799701763295175e+00,4.630970570110295448e+00,1.397255054750988847e+02,1.429915811307332092e+02,4.822043198100010031e+00,3.353470205412338867e+00,5.459459929775180242e+00,1.097875337232416371e+00,2.767440108687424640e+02,1.185803287654513039e+00,8.193924553112545084e+01,2.425433210886681223e+01,1.819432571425787515e+01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.531529192047078425e+02,5.680502079586452169e+01,1.518801923899323469e+02,9.113363051885195887e+01,1.548385898256198345e+02,9.275192697343403836e+01,7.874004196114098875e+01,7.708935750122776653e+00,5.216646735319448780e+00,1.370834871862797399e+02,2.555742559968143155e+02,7.319982382781084596e+00,3.285956007603851869e+00,4.801084272435391043e+00,1.504088365973179853e+00,4.104498495713006605e+02,1.533498653040850312e+00,7.639656499848040028e+01,1.771664947290556569e+01,4.233524177580408221e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.687420431707798230e+02,6.019861333995891073e+01,1.050515300391598288e+02,6.821740447891852455e+01,1.101282247189878660e+02,7.038950913089004757e+01,1.035449755192796033e+02,8.980494511512894462e+00,4.536451517035647640e+00,1.330997181668632834e+02,2.724724808929621531e+02,4.283479240332570548e+00,1.970356995750940365e+00,3.767096604573315410e+00,6.163260732564919131e-01,3.319471291547195051e+02,1.256585288990613281e+00,8.140884344488154056e+01,2.193361964195374725e+01,1.849460893067758960e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.513081996506300584e+02,6.804566537143752214e+01,1.275778971783493176e+02,8.219819463778843271e+01,1.297376252613381098e+02,8.563962722270625250e+01,8.534458305231282793e+01,6.566337129080326740e+00,4.654057454211772971e+00,1.371727671105948900e+02,2.276189653496735730e+02,5.174809392468835867e+00,3.460099679652508087e+00,6.179239602843365375e+00,1.068833631237692705e+00,4.348754500663037561e+02,1.261461652313729198e+00,8.183783229849899499e+01,1.748264927706853911e+01,1.215943910336042322e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.685926148340319344e+02,6.676778309286088131e+01,1.439796656942456821e+02,8.784888864096691918e+01,1.495675894020767771e+02,9.118574397137081178e+01,8.163521571458035453e+01,4.714749199617318531e+00,4.704204240969564133e+00,1.524869760399103313e+02,1.567741603710502716e+02,5.345307767337212468e+00,3.319768152266156847e+00,5.975210440505862586e+00,1.165669046402439069e+00,2.726844435362628474e+02,2.023559571085606024e+00,6.789244978256365926e+01,1.541562730224184818e+01,2.123091921888315170e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.617715175473226168e+02,5.782432635831214185e+01,1.485652454668416453e+02,8.798944735137268935e+01,1.493376883122203367e+02,9.013285264140559150e+01,8.381673330024904089e+01,6.267356176321470684e+00,4.471624958911168513e+00,1.389505618416986863e+02,2.267324235308680613e+02,9.990499456963799929e+00,2.685033528598847141e+00,5.049358913915272140e+00,1.470036960892023181e+00,2.951537127695814888e+02,1.261743022285342075e+00,9.406443005824047532e+01,1.380402421937695223e+01,8.819562023327289779e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.498473726795115510e+02,5.127993482443671525e+01,1.363567869206698902e+02,7.654267583283369447e+01,1.392889850480531777e+02,7.763597192210438891e+01,8.326225335271197991e+01,5.901577849734195524e+00,4.626015953611005926e+00,1.442635875049631125e+02,2.301312686232392650e+02,5.432460744138986719e+00,4.140718239958900426e+00,6.868844563157121996e+00,2.441507187575292726e+00,2.783975448069836034e+02,1.597266317399782309e+00,3.301878399804260056e+01,1.953078254555785520e+01,1.064358011111412772e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.765984552201634870e+02,8.124182414789913764e+01,1.230011906856233708e+02,8.044613466718658401e+01,1.305250405279991810e+02,8.406567024819617018e+01,7.655909051214536021e+01,6.163358168173751039e+00,5.477166879371083930e+00,1.747419232028763645e+02,1.066405895994141417e+02,7.327779817922627004e+00,3.858424660146699381e+00,6.131030487453754674e+00,1.533875133480789632e+00,3.293056123091876088e+02,1.305948995852079353e+00,1.046924231247971875e+02,3.094939030768270882e+01,1.808500870692186169e+01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.411523124867424883e+02,6.032710059014586790e+01,1.594106278210787480e+02,6.714923015043942200e+01,1.624901815672575651e+02,7.172333797729820049e+01,1.089569812970400022e+02,7.445702887653729007e+00,4.068785755662826631e+00,1.240406170463624136e+02,2.351885264097143988e+02,1.024733764692477855e+01,3.271508176547679003e+00,5.757440306185345413e+00,2.282018371415930780e+00,1.372601970316752045e+02,9.870989831280032600e-01,8.418119334047818825e+01,2.605944916785432142e+01,7.297671937973872147e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.351578500290277418e+02,5.362214964953421514e+01,1.722605391924917626e+02,7.166342410122540230e+01,1.729764502033954727e+02,7.257149603468488408e+01,9.762764787642984743e+01,7.525659994099513028e+00,5.559530437070443476e+00,1.486448510047457887e+02,2.283715563586521000e+02,6.995483180410341895e+00,2.906068895982393929e+00,5.482460307750872452e+00,1.567662463059436906e+00,4.042269100339246393e+02,1.844533608821993687e+00,7.077492706372208886e+01,1.852955170309696697e+01,1.923859617536236755e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.481810006472154271e+02,5.789507915892643553e+01,1.178287682089436998e+02,7.926542047660636570e+01,1.242957586968067289e+02,8.287319535590492592e+01,8.252418874658414438e+01,8.587469026156474783e+00,4.203684931136378644e+00,1.288220230716878518e+02,2.111372790459751059e+02,5.524103008024690453e+00,3.639065660394528390e+00,7.036229516579692422e+00,1.083334493322906766e+00,3.346788586134455841e+02,1.866320321123519310e+00,5.399213048530147319e+01,2.342336345030604861e+01,1.248815887689110582e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.667676365185805025e+02,6.004765069360947649e+01,1.786128865085954658e+02,1.078245523629449281e+02,1.816893191325434600e+02,1.091430657190288827e+02,9.773675101651178920e+01,7.110757687262020177e+00,4.837841810031647150e+00,1.521749405452482620e+02,2.472904009382920947e+02,7.575086614885838898e+00,3.432905365558431843e+00,6.384707613156579420e+00,6.963192845887452576e-01,3.682621377285167910e+02,1.772413884795768890e+00,5.492913316122051981e+01,1.824351601922163013e+01,2.177380393097649147e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.626359878867129964e+02,6.312145330473481408e+01,1.458011147057441690e+02,9.976699562616821026e+01,1.487017313486289254e+02,9.983237655570515301e+01,9.891934833143199057e+01,4.446353975538050562e+00,4.965419474020245971e+00,1.376956727743217073e+02,1.946284784310040834e+02,7.298294347036460294e+00,4.078848217823099809e+00,6.704309711277915973e+00,2.684223002165406324e+00,3.424378222226628168e+02,1.324799550052816022e+00,5.358098036624712535e+01,2.513216998258744184e+01,1.353076112591184810e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.508158064945152432e+02,5.235293268102981301e+01,1.830721515243248518e+02,7.849848868072471930e+01,1.867522805221510680e+02,8.101116934503015443e+01,7.962097003507859938e+01,8.194007222282115421e+00,5.543376617867458833e+00,1.493234075981453373e+02,2.080940174003477523e+02,1.030827952333496356e+01,4.079641519195891242e+00,6.371748769017165692e+00,2.564070005588490631e+00,3.773764377729918351e+02,1.438984461885992827e+00,6.816624375122715662e+01,2.648873089156123228e+01,1.756666667524989123e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.459545395282426057e+02,5.653585221756322454e+01,1.493303715879776234e+02,9.152616173229839092e+01,1.522254117003249689e+02,9.562168887215466384e+01,7.755838574666515228e+01,5.936194469506167692e+00,5.009173899541666586e+00,1.374423394386742814e+02,1.710441497404050892e+02,8.470989601537130653e+00,4.046507192852410562e+00,7.167224264334055128e+00,1.310680655583420506e+00,2.408773559030262277e+02,1.982844446075864298e+00,7.110267794494700411e+01,2.542132376432429908e+01,1.414880627101052646e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.618242061437431687e+02,6.916041722456097318e+01,1.613619037151270561e+02,1.018445425274765626e+02,1.603402240394811145e+02,1.050079682708692701e+02,8.591055426745100476e+01,5.977301224697496806e+00,5.598243698150307424e+00,1.557019547150363223e+02,2.053839859290766583e+02,4.094078425064251014e+00,5.505024209742627406e+00,7.167287029633195417e+00,3.287879805533441058e+00,2.864110932059318770e+02,1.265949120955980112e+00,9.099070546167287432e+01,2.081264921407280610e+01,1.001492061096158181e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.470481142229196223e+02,5.986706558720207738e+01,1.840564999865868572e+02,1.010757622364026815e+02,1.890871520075145327e+02,1.041989757558375800e+02,1.012180852593852904e+02,4.332376604985086033e+00,5.198598080276362943e+00,1.450090378485930387e+02,2.031846044587051097e+02,6.672930478937178833e+00,4.511251752720652597e+00,7.697320267201760657e+00,1.401836559647758884e+00,3.141156295616497687e+02,1.609575381949591488e+00,5.963312644000009044e+01,2.181257585187922032e+01,1.488436231470112325e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.544761992343479733e+02,6.025716979088717551e+01,1.722217396442816835e+02,9.944737029013384699e+01,1.731941273558795444e+02,1.005378438137777124e+02,9.865234134269169886e+01,4.768830454962248666e+00,4.428988260836201896e+00,1.422123572703638104e+02,2.203633829753017039e+02,5.427124286146519871e+00,3.944580582664871660e+00,7.508310752462070248e+00,1.209721550344692531e+00,2.353846848049337268e+02,1.590123155499924001e+00,4.488293041805849981e+01,1.982905048926459202e+01,1.732351358490478432e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
