1.416776288595008282e+02,5.148973570733225102e+01,1.370732959512891398e+02,8.820794152073754901e+01,6.925701369779057259e+00,3.719772292956543325e+00,1.208341354954181952e+02,1.980611376021969363e+02,6.398490307631006679e+00,3.928732706099131722e+00,7.093182379197362941e+00,1.417435239122666113e+00,3.537679380833072855e+02,1.403520760875846429e+00,7.280886332511379067e+01,1.857999768211825398e+01,1.786197946803198278e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.376903464264794650e+02,4.430417784148022520e+01,1.748975742804160518e+02,7.318714295680351256e+01,6.146321133278323856e+00,4.251446303943881233e+00,1.288652812403921928e+02,1.924446521002042516e+02,6.534728118183801726e+00,2.897561820855462766e+00,5.959544019058303554e+00,1.070058379219185563e+00,3.289953014838141030e+02,1.926606087235685161e+00,5.847305249996532694e+01,2.365783476188710210e+01,1.813460199291381514e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.665503341082952602e+02,5.097860272469219467e+01,1.140051807769747541e+02,8.703726498344060758e+01,2.720558818000219148e+00,4.624824372943556305e+00,1.281116528403459540e+02,1.203616582210945580e+02,5.628447881636307493e+00,1.478318154046026178e+00,3.133997920303726037e+00,5.456226481492668645e-01,3.881950392086256443e+02,1.468944466986191077e+00,8.609962204719202816e+01,2.200559325958760581e+01,1.785500860135531909e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.532121607564874637e+02,6.552342487384878211e+01,1.655086289731096088e+02,8.091070501305034668e+01,6.595792430280129182e+00,4.541803471453802921e+00,1.176380325759507883e+02,2.435361569952532648e+02,1.011966118201707232e+01,2.591617360710797513e+00,5.054800816266158847e+00,1.775318421101666599e+00,1.909611758648803175e+02,1.746663848132307129e+00,6.638473331338519756e+01,1.129360028681338690e+01,1.614992100319370039e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.375665275850092826e+02,5.992167291445261412e+01,1.442017152495678829e+02,8.265386831776557131e+01,4.908823955888912849e+00,4.485083600483141808e+00,1.287303811235633475e+02,1.780642991293765931e+02,5.643439400641861781e+00,3.420144283503772087e+00,6.082222488351360035e+00,5.973467162670698105e-01,2.260516379012289008e+02,1.825939499630486074e+00,7.625110672187693694e+01,3.228395942934582763e+01,1.672115490471107790e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.686813612888178113e+02,7.140952023786988434e+01,1.571283977768977991e+02,8.085620949237639365e+01,5.930898207548712442e+00,4.348130572076245315e+00,1.330388954089969218e+02,2.237378966244509115e+02,5.859738015115548038e+00,3.671601819057972005e+00,5.928176179124113432e+00,1.387130369805014807e+00,4.129553571280124515e+02,1.145284990393436564e+00,5.410447421259485168e+01,1.472137333623081901e+01,9.977184193447238059e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.523240572656569896e+02,5.896348760868374228e+01,1.514529725610130129e+02,8.513528177796621321e+01,9.397469653845146098e+00,4.500905550927419618e+00,1.448893604618893107e+02,2.588036177852891910e+02,6.781710240075275564e+00,3.555952153969681895e+00,6.066426522452107228e+00,1.844379672246933000e+00,2.493377751945315595e+02,1.161744728722955200e+00,6.517456980056114446e+01,1.974119528545743663e+01,1.806309055224459570e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.641483223981359174e+02,6.764517222444379740e+01,1.715968164573567378e+02,8.628862915779177456e+01,7.600760808500051979e+00,6.031879487283331009e+00,1.708130953755135408e+02,2.819776571449659741e+02,4.700806353050666075e+00,2.684630560610135053e+00,5.078738058915383213e+00,2.030473636145147864e+00,3.543800513664148752e+02,1.379408761840528186e+00,9.321330107955841981e+01,1.924830394835823100e+01,2.395845198649781338e+01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.590511381542326035e+02,5.741432081939397136e+01,1.172323773576842143e+02,8.714847747898680552e+01,6.595045355534429277e+00,4.399008206267184917e+00,1.339651514051795687e+02,2.475623158548364700e+02,5.379947041345010561e+00,3.679360465555959525e+00,6.353932780889490317e+00,1.517534627415041859e+00,2.927774130848590062e+02,1.719666049127125618e+00,6.294905491911016782e+01,3.682729758903050765e+01,1.892080777834172878e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.769992823828312680e+02,7.449634236293208289e+01,1.254984173592008432e+02,7.616253489649993469e+01,4.253592675252340527e+00,4.880395184535666786e+00,1.543757049758121411e+02,1.587970320627630372e+02,5.404427294179589225e+00,3.091881724815765509e+00,5.350713023201204344e+00,6.719579500761122537e-01,4.185853315669551193e+02,1.552592992061788912e+00,7.637467041682833724e+01,1.540880478486702820e+01,2.661788316670103072e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.622812716603929744e+02,8.428685178419611645e+01,1.385788326423044623e+02,8.786659211414050219e+01,4.296979708878920334e+00,4.895337456204468474e+00,1.406386090951120877e+02,2.176520437033350674e+02,5.209804791159728943e+00,3.743847653764625694e+00,6.652428021276690195e+00,1.093489863279057062e+00,2.640507515526641669e+02,1.511770819054299331e+00,8.929380404141797101e+01,2.311356471191822237e+01,1.578024414790229812e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.663134632496082475e+02,8.959786274510312865e+01,1.447064138183730222e+02,9.274151249388040696e+01,4.500607540989333799e+00,5.462535302176614316e+00,1.765342829101766426e+02,1.301999361818678551e+02,6.833301827395928285e+00,3.057395443689296055e+00,5.092924097272987893e+00,1.522547170282147810e+00,3.760007360907772522e+02,1.413383863142020580e+00,7.554123609169724318e+01,5.063453765551653873e+01,2.730804158157950923e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.603456431497885148e+02,6.522995395922308148e+01,1.244997343536691119e+02,8.180577626273013436e+01,5.970410564536445364e+00,5.453618779180002818e+00,1.337950259531891390e+02,2.020780988506385256e+02,5.538102388657398123e+00,4.361286756015004151e+00,7.352573674547978833e+00,2.043289379820302010e+00,2.606405316311019078e+02,1.608155615175284936e+00,5.858018249087205476e+01,2.023753635838760090e+01,1.727761264341521397e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.663933541532422282e+02,6.362337373568647791e+01,1.439935264865204942e+02,8.050646926418805549e+01,5.559514971070350420e+00,4.510911414555168086e+00,1.367695355961010364e+02,1.669011257835519757e+02,5.649028872865907047e+00,3.781332102381162574e+00,6.526316359931754185e+00,7.135836885949135011e-01,3.714980777837033656e+02,1.898806610221325020e+00,7.752237214973943935e+01,1.701010318715833591e+01,2.669614299338891428e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.471247314901415564e+02,7.046596238654296940e+01,1.457528495343578356e+02,1.071517941748413989e+02,3.288303188030199831e+00,4.793792159081188942e+00,1.321813123721838394e+02,2.130243240259282800e+02,1.000529097242489485e+01,4.529641453072450474e+00,6.579238734740229688e+00,1.505588840139117313e+00,3.489062552483102309e+02,1.397288726352263311e+00,7.551752029398817001e+01,1.748805619447656667e+01,1.558531499786549546e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.476791952553681995e+02,6.068182153304331194e+01,1.730322785311541054e+02,8.461984432293085945e+01,6.154187810485898247e+00,4.585633217558601871e+00,1.463782459865001897e+02,1.598585736108337301e+02,6.719548840086595476e+00,4.851906838505120056e+00,7.812438239804913920e+00,1.278131445414250056e+00,3.018608501651093547e+02,1.251982978540020941e+00,5.808583149113155741e+01,1.694849691940384773e+01,1.484698824996594624e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.525542102086769773e+02,5.971829996896809689e+01,1.472897132733268961e+02,9.569846957950079513e+01,6.002098680889979221e+00,5.141367930542212861e+00,1.447015419991772660e+02,2.725524718794428054e+02,7.479544615595649759e+00,5.707376034350946981e+00,8.717475545763077704e+00,3.779494787915184340e+00,2.554506933992219047e+02,1.521564599047666944e+00,8.664463455155826921e+01,1.705472285824490086e+01,1.341757342523652419e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.381193414489803502e+02,5.676924751454679097e+01,1.174454512482735566e+02,9.512903716436481716e+01,5.907201585964895862e+00,4.548434679034132344e+00,1.291048026819580912e+02,2.511395904069310916e+02,5.550331861040207038e+00,2.803375043421641344e+00,5.049355454456281755e+00,1.150529989785077145e+00,3.492147560026064070e+02,1.061378671898601134e+00,8.102645056206034724e+01,2.485184667404468328e+01,1.623221703397371840e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.484140117524981406e+02,3.734008507498948859e+01,1.611632716809127999e+02,7.183534457711698451e+01,4.315701664648622149e+00,3.891091922057422714e+00,1.041559294985554232e+02,1.183819945213192284e+02,6.836110811181020708e+00,2.698208675569795822e+00,4.560016648480920587e+00,1.034885604640887635e+00,2.982202241593145118e+02,1.967415426854947746e+00,6.859149687439607135e+01,2.501193819738546154e+01,1.269327383827692302e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.501269911683782539e+02,4.825851593373548098e+01,1.457262723760131848e+02,8.652603430375796734e+01,5.961613206138062004e+00,4.297031599298258620e+00,1.296053306048443687e+02,1.378628111854265512e+02,6.003849500622024493e+00,3.561152049838821387e+00,4.887320302365096403e+00,7.817770399929695468e-01,1.947342561759487864e+02,1.745879988864515342e+00,6.213120514533464700e+01,1.751374738527532315e+01,1.521682699449822174e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.832963981530239437e+02,6.853137641172844496e+01,1.393362269370700233e+02,9.725637242260867765e+01,1.585390281447760508e+00,4.832971901364943257e+00,1.504856021683049221e+02,1.301056067153232902e+02,6.434365588631093757e+00,2.864529850073401551e+00,5.578984960524197234e+00,1.304448649483831879e+00,2.180653153413397547e+02,2.135279192283589644e+00,7.185049143271224636e+01,1.927506046953206109e+01,2.124609907746527426e+01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.742747837790020355e+02,7.706032921353704523e+01,1.366517224667769597e+02,8.630847689222498786e+01,5.468237990065041743e+00,4.441066192189653705e+00,1.394734898665106186e+02,2.061058664364980757e+02,6.364144541539713984e+00,3.518186208146577343e+00,5.518874218905861717e+00,8.051829905014280531e-01,3.306610264544771098e+02,1.764858033063982701e+00,9.038105316059048278e+01,1.725206012730740568e+01,2.036801702412881454e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.649614736668173407e+02,7.426973297293096721e+01,1.924522661451167096e+02,8.682581206376931959e+01,4.961533811394078342e+00,4.979918268603602094e+00,1.653198590105406538e+02,1.599874739254773885e+02,5.967691926105995748e+00,4.190267191676175784e+00,7.212312593849777187e+00,9.657215338083569023e-01,2.670468470843183582e+02,2.104632081450453995e+00,5.330511843693290075e+01,2.362645771918161230e+01,2.039442551359656619e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.547887514662099875e+02,6.486201889626651962e+01,1.587866302494333013e+02,9.384253743600450548e+01,9.234984854478859972e+00,5.335512191258297676e+00,1.511713767811073410e+02,2.444517637287258367e+02,5.283212616324796329e+00,3.273778955848352101e+00,5.598472277004211684e+00,1.299818445853774040e+00,3.375644674660395026e+02,1.138060277263854614e+00,7.662190756691418869e+01,2.000705166825136416e+01,7.314796932139710606e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.595444137541411180e+02,7.191753706766074572e+01,1.593975813225891613e+02,9.677132368564251408e+01,5.632206739026330844e+00,4.586341636967567581e+00,1.390939964877358079e+02,1.268990484751426635e+02,1.053139988281680317e+01,3.901450338185492583e+00,6.755772559858952420e+00,2.284018623288972094e+00,3.102907517059194333e+02,1.519531351456441692e+00,6.124839021934857897e+01,2.116464191882544554e+01,1.784072083413186505e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.566102969669651657e+02,3.884535907996678361e+01,9.574826308117272333e+01,7.739986469663746504e+01,9.619495632897489656e+00,4.666261405128577344e+00,1.448711436132682593e+02,2.957313942595327489e+02,6.129246409540239249e+00,2.627751699650147543e+00,5.715080858078410486e+00,8.823953410456416568e-01,1.652680234163763942e+02,1.298326672583343555e+00,7.859255264272908903e+01,1.788208565113292181e+01,1.259011661820628092e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.741292123773795879e+02,6.456103324413902556e+01,1.830852785123895501e+02,8.181866549272304212e+01,8.170983915350820581e+00,5.503839680573523907e+00,1.606944554835912413e+02,2.819481290647387368e+02,9.636584324692384129e+00,3.726565265534627525e+00,5.671217294100914685e+00,8.293793005538763197e-01,2.047694718693794584e+02,1.322361068802697215e+00,5.822070181844362935e+01,2.664689630891563965e+01,1.779456004284933712e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.836238330299846382e+02,7.353165901348936018e+01,1.476260290819915895e+02,1.007833222485003262e+02,4.831125079485112828e+00,5.095024154653300386e+00,1.464776114506185252e+02,1.627900122449981950e+02,5.357492848815982533e+00,3.308086515383420689e+00,5.267887433826470733e+00,8.512717617711343943e-01,3.741810724232933012e+02,1.392289860528463485e+00,7.422705776188536220e+01,1.680162769223300501e+01,2.025259472564502161e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.585398287288014956e+02,6.269104656040847345e+01,1.496855923030044835e+02,8.463560941512523073e+01,4.572646778982383253e+00,3.642109153720809012e+00,1.088551327002210201e+02,2.807501450997572761e+02,5.199580026406906974e+00,3.200401126646819971e+00,5.815431007120569262e+00,1.203880003146194255e+00,3.824059586231165326e+02,1.529747453619637154e+00,4.564508781552962802e+01,1.792320665510831290e+01,1.082944275382144284e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.568850653578118681e+02,6.508663933461231466e+01,1.422335102122439139e+02,7.878115600412876063e+01,3.433567023548147468e+00,3.943842008647560959e+00,1.156460502660422094e+02,1.515038924118699697e+02,5.101532353099770489e+00,3.344237849099413129e+00,5.227293313519284723e+00,9.392515877790835743e-01,3.801754046586742106e+02,1.435499310481247903e+00,6.150528169246144472e+01,2.775473531190072407e+01,2.087225810181304908e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.473577410221165280e+02,4.682891434000746500e+01,1.494084046254403972e+02,7.489336494524461330e+01,4.688130207804769078e+00,4.095075358099733442e+00,1.104108014256590593e+02,2.140737085332774257e+02,4.996428291341823424e+00,3.088898966489099784e+00,5.078344430024094969e+00,1.042537669383956977e+00,2.178124592741941683e+02,1.493137836412476105e+00,6.548115841517409308e+01,1.952870629690628235e+01,8.720377094968633003e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.596314063328069324e+02,5.944519046645973503e+01,1.538279769840087283e+02,8.029023786524618345e+01,4.873491876426022884e+00,4.393262467278837846e+00,1.221988093367856578e+02,2.137026772374551911e+02,5.429812658211362830e+00,3.368940831704894556e+00,5.556942850823147317e+00,1.103367562445114469e+00,2.226913309727742103e+02,1.163498051873443018e+00,6.534038561824553426e+01,2.155677401865520437e+01,1.169075345361431495e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.538225747680999405e+02,7.387943607527792267e+01,1.324393158131939856e+02,9.137246633162497744e+01,4.612384755875789111e+00,4.834554409458041491e+00,1.445771060518293041e+02,2.055691265821554339e+02,7.849631536897920370e+00,3.025907745016588102e+00,5.248359986120232357e+00,1.461271987902109659e+00,2.516505575392733931e+02,1.290039060400970383e+00,5.886162243760595913e+01,1.981811485942478868e+01,2.417225024383325405e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.529412021698646242e+02,7.039326422140092632e+01,1.635169066368449649e+02,9.166086257618961497e+01,7.695085776081414863e+00,4.634310115627901183e+00,1.312086936115124445e+02,2.624932089232789849e+02,5.964764352856426477e+00,3.063091739022513860e+00,4.611842886005629083e+00,1.121980002250471564e+00,3.460084203324274768e+02,9.439954641822955184e-01,7.272136083456263123e+01,1.432636331956911846e+01,1.260488347998013658e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.602494010244653282e+02,6.040257960370601609e+01,1.469212759708352110e+02,1.007225527142798427e+02,8.827115268673608739e+00,4.241933861342251255e+00,1.252684339469483916e+02,3.137191451321049271e+02,6.961215131225280572e+00,3.376797398550908103e+00,5.707781015820359016e+00,1.315045964266836398e+00,1.468053985168708664e+02,1.617348540520946010e+00,3.311729366292444610e+01,1.938253823299519141e+01,1.173019395723733638e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.739760584157421874e+02,7.052211497125733786e+01,1.117739585696053126e+02,7.208615417133169956e+01,8.257128612658162226e+00,5.109771559246153672e+00,1.464700571375646803e+02,2.325009239475675713e+02,4.807997438169810955e+00,3.121691052451725845e+00,4.544824683117659525e+00,1.061481791113345619e+00,4.462846101748117462e+02,1.392518564908664436e+00,7.830713052812562580e+01,1.621399440616225007e+01,3.716403734727286690e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.626808735225043279e+02,6.666951437328887664e+01,1.253383103203750863e+02,9.408734549594190355e+01,5.503271767889232891e+00,4.977559408860541268e+00,1.445471805980085378e+02,2.968224125726580951e+02,5.660470989063362879e+00,3.728775019199126906e+00,5.399973217146854410e+00,1.918425635803745255e+00,3.488253090614861662e+02,9.966495588902046787e-01,8.006911590060228434e+01,2.452375868927546776e+01,1.461751153978793383e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.486661352592487049e+02,5.039833876211749697e+01,1.722982955715870332e+02,8.723950092849472071e+01,5.689783591142718144e+00,5.192074670757459209e+00,1.560807589984449351e+02,2.273516873688514863e+02,7.179781582347791513e+00,3.019158802937641273e+00,5.294914887108525647e+00,6.473305226513805799e-01,1.825959731409789697e+02,1.562649130972805001e+00,6.225872856718810056e+01,1.392588117901709133e+01,3.135256269037359189e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.589101393354355025e+02,6.214845175037128655e+01,1.886555734231615702e+02,7.961012625290003086e+01,1.142659058988101606e+01,5.586409930118409584e+00,1.682967636815128856e+02,1.920042169382820134e+02,4.935051279475049846e+00,3.608391730940322617e+00,6.332549466670062799e+00,2.357487999134644685e+00,8.422138011466571470e+02,9.983360044401469180e-01,1.076515704988650981e+02,2.647472059465530592e+01,6.733399102307592088e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.727599839800797383e+02,9.514712423024329269e+01,1.752195052221562719e+02,9.117264601790785150e+01,5.524534430180762179e+00,5.174956171899038893e+00,1.595475540546131299e+02,1.625177040826800976e+02,6.074416287245655077e+00,3.079369323582968665e+00,6.249316982373525953e+00,1.303556047295332476e+00,4.999288867612849572e+02,1.031251792464857875e+00,8.308190459866838751e+01,2.283933582108697635e+01,2.506931668309941585e+01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.518522236715288329e+02,6.373121640754215633e+01,1.632642199430743233e+02,9.382510235757627015e+01,5.720191378731855458e+00,5.057276819073567964e+00,1.295188770082318115e+02,2.982622828401571837e+02,5.779067593012594983e+00,3.721728350959872422e+00,6.326483940118728277e+00,2.372961182241191125e+00,4.531912712228982514e+02,1.596507527671428228e+00,8.308378869837927994e+01,1.472399956503735652e+01,1.216112585580384398e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.615396470076158550e+02,6.799332286427238614e+01,1.616595834522138375e+02,7.002066094637999072e+01,8.948667605168282080e+00,4.771986915010513641e+00,1.454994954299359620e+02,2.651382868146242231e+02,5.369041022096388893e+00,2.280349006817618651e+00,4.174919130508678577e+00,1.190067566559359857e+00,3.747691312514263586e+02,1.512756347190915784e+00,7.189010358366722642e+01,2.410591370979264170e+01,1.210616596394363143e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.433469669566237883e+02,5.276890511196361899e+01,1.030000765937181768e+02,7.225747640013692319e+01,4.751421596684561877e+00,3.945966217224039951e+00,1.237009100698265485e+02,2.795386001897916231e+02,5.271073974066165846e+00,4.122992087815985585e+00,6.749181648725736338e+00,1.278505378001219217e+00,2.106141490009009090e+02,1.475597131092602154e+00,9.143611727578660009e+01,1.858770463038645815e+01,2.113430330745929808e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.484054868019204037e+02,6.073915822583468582e+01,1.691482833759026221e+02,1.013778777620845375e+02,6.979030218432727750e+00,5.237372535680481889e+00,1.542819253662220262e+02,2.289849693960749732e+02,8.538833774777526031e+00,4.556021264441037388e+00,6.441448904252211172e+00,1.393998984743244129e+00,7.249182106121253355e+01,1.719471448911542799e+00,3.432284519495294717e+01,1.985031371198605399e+01,3.011268841850568379e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.577900121625187921e+02,7.280049642978809743e+01,1.019782550731942194e+02,9.808106546573264950e+01,4.154149369564931860e+00,4.390131143099562649e+00,1.272862798103989945e+02,9.786776150900303151e+01,5.634054859590547082e+00,1.744469174479477580e+00,3.885020394878504035e+00,1.225319233374046801e+00,1.408487405182656573e+02,1.082784158092908733e+00,8.155869188357343091e-01,4.189662628707201009e+01,1.300745905319759999e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.654175256904256059e+02,5.504048793650993332e+01,1.297650147597704802e+02,8.562786714878006933e+01,5.908755219491080624e+00,5.051801543709390607e+00,1.430060980083214019e+02,1.544495516688389216e+02,6.144311722419312005e+00,3.191238448770669311e+00,5.551183441055421497e+00,1.373244302052526455e+00,2.357961694080234167e+02,1.815311342740439704e+00,1.042523230886091312e+02,2.407050319769130553e+01,1.560728646496893290e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.609644408447894079e+02,7.255767112384714324e+01,1.097108576331914094e+02,9.751943810132735280e+01,6.525586518892069421e+00,4.640351057967331272e+00,1.335225217257694510e+02,2.941294861277129371e+02,4.582611987011063093e+00,4.025394515469554513e+00,6.314741124601439104e+00,6.432244623924792126e-01,1.945748865628202395e+02,1.524555198607059792e+00,5.601553184717167255e+01,2.820329587953669659e+01,1.989920575422805271e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
